,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator
,count,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std
HS04,,,,,,,,,,,,,,,,,,,
1903,4,12,1,3.0,3.0,5,1.632993161855452,82,4,20.5,23.0,32,11.818065267490557,8.6,1.6,2.15,2.0,3.0,0.5972157622389638
1904,518,1994,1,3.8494208494208495,4.0,17,2.2122635275632305,13597,4,26.24903474903475,26.0,83,11.788339197673656,1596.9647192676605,1.0,3.082943473489692,2.0,32.0,3.406505480873713
1905,996,4230,1,4.246987951807229,4.0,14,2.156500273825736,26709,4,26.816265060240966,26.0,100,11.94061421557745,2136.6445970695972,1.0,2.1452254990658606,1.75,15.0,1.7583731658285748
2001,80,275,1,3.4375,3.0,12,2.215273506558673,1701,6,21.2625,19.5,81,11.912915818184029,157.4437950937951,1.0,1.9680474386724387,2.0,4.0,0.5918419661397025
2002,55,190,1,3.4545454545454546,3.0,7,1.463357147593895,1192,6,21.672727272727272,22.0,40,7.5499682252324885,84.27619047619048,1.0,1.5322943722943723,1.5,2.5,0.466442051646695
2003,13,43,2,3.3076923076923075,3.0,5,1.1094003924504583,298,14,22.923076923076923,23.0,33,7.158462805909502,16.3,1.0,1.2538461538461538,1.0,2.5,0.47717115136217914
2004,45,161,1,3.577777777777778,3.0,12,2.168879988390414,1049,6,23.31111111111111,21.0,73,13.361787819650996,89.83809523809524,1.0,1.9964021164021164,1.6666666666666667,6.0,1.0236462446843617
2005,360,1621,1,4.502777777777778,4.0,13,2.2676096541941457,9662,5,26.83888888888889,26.0,102,11.310341799922492,874.4884032634033,1.0,2.4291344535094535,1.6666666666666667,24.0,3.28705324248332
2006,10,29,1,2.9,3.0,4,0.9944289260117531,177,9,17.7,16.5,26,5.25039681040078,14.75,1.0,1.475,1.5,2.0,0.35147396861970304
2007,145,573,1,3.9517241379310346,4.0,8,1.5869740357164992,3424,3,23.613793103448277,26.0,50,8.895368806682304,277.95952380952383,1.0,1.9169622331691298,1.8,9.0,1.0559653971015361
2008,119,436,1,3.6638655462184873,3.0,9,1.8146172539627048,2943,6,24.73109243697479,23.0,67,12.44969367194556,213.38809523809525,1.0,1.7931772709083633,1.5,7.0,0.8907089937064061
2009,195,794,1,4.0717948717948715,4.0,18,2.0919517742402087,4856,5,24.902564102564103,24.0,90,11.89324262745917,356.88650793650794,1.0,1.8301872201872202,1.6666666666666667,4.5,0.7013905915315024
2101,161,571,1,3.546583850931677,3.0,14,1.9556019231908055,3622,3,22.496894409937887,21.0,77,11.729303167495974,314.44011544011545,1.0,1.9530441952802202,1.75,12.0,1.1604316339100627
2102,100,393,1,3.93,3.0,18,2.4792268263645534,2367,5,23.67,22.0,102,13.897936043262906,158.22857142857143,1.0,1.5822857142857143,1.5,4.0,0.5534374506212556
2103,940,3643,1,3.875531914893617,4.0,11,1.9141414306277762,21914,4,23.312765957446807,24.0,81,9.757007629347134,1821.3633477633477,1.0,1.9376205827269657,1.6666666666666667,15.0,1.4017175046150727
2104,43,203,1,4.72093023255814,5.0,12,2.3230273904802266,1063,9,24.72093023255814,24.0,51,8.401602968921916,76.61587301587302,1.0,1.781764488741233,1.5,9.0,1.23964305840337
2105,31,103,2,3.3225806451612905,3.0,6,1.1071614388213236,678,9,21.870967741935484,20.0,45,8.935852637862343,55.733333333333334,1.0,1.7978494623655914,1.6,3.3333333333333335,0.7737922720515749
2106,638,2742,1,4.297805642633229,4.0,20,2.666560448927796,18342,4,28.74921630094044,26.0,150,17.33028830211602,1411.0313107944687,1.0,2.211647822561863,1.8452380952380953,14.0,1.7071813134568765
2201,53,168,1,3.169811320754717,3.0,11,1.7621648514584356,1032,4,19.471698113207548,18.0,55,10.31168824047014,100.27878787878788,1.0,1.8920526014865637,1.75,4.666666666666667,0.8138441471379628
2202,899,4394,1,4.887652947719689,5.0,18,2.5817702848426984,27445,4,30.52836484983315,27.0,100,14.611068610558926,2088.1765827309946,1.0,2.3227770664415957,2.0,17.0,1.548611260544302
2203,139,724,1,5.2086330935251794,5.0,17,3.0609149435978056,4392,4,31.597122302158272,30.0,93,15.914044214248298,303.43620448179274,1.0,2.1829942768474297,2.1,4.5,0.7178235492929382
2204,547,2715,1,4.963436928702011,5.0,20,2.1084466178315964,16734,4,30.592321755027424,28.0,99,11.574103320625047,1180.2768287268286,1.0,2.157727292005171,2.0,5.666666666666667,0.7418796893121524
2205,17,74,2,4.352941176470588,4.0,9,1.9981609191512903,435,13,25.58823529411765,22.0,47,10.10605526113807,31.283333333333335,1.0,1.8401960784313727,1.6666666666666667,3.0,0.6270107451889685
2206,41,157,1,3.8292682926829267,4.0,8,1.6568409553181358,984,5,24.0,23.0,46,9.891915891272024,84.06785714285714,1.0,2.050435540069686,2.0,3.5,0.727299979715689
2207,72,426,1,5.916666666666667,5.0,14,2.6893111322785215,2854,7,39.638888888888886,35.5,98,17.145857755873973,136.95314407814408,1.0,1.9021270010853344,1.75,4.333333333333333,0.6314645097150802
2208,790,3500,1,4.430379746835443,4.0,14,2.2294465789200903,21214,3,26.853164556962025,25.0,79,11.511881066488785,1624.967784992785,1.0,2.05692124682631,2.0,8.0,0.8013419417311655
2209,54,173,1,3.2037037037037037,3.0,11,2.01297329725402,1064,6,19.703703703703702,19.0,62,10.54841422335761,88.42979797979798,1.0,1.6375888514777404,1.5,5.0,0.720358090626601
2302,4,7,1,1.75,1.5,3,0.9574271077563381,35,5,8.75,7.5,15,4.349329450233296,6.333333333333333,1.0,1.5833333333333333,1.1666666666666665,3.0,0.957427107756338
2304,21,77,2,3.6666666666666665,3.0,8,1.4605934866804429,424,12,20.19047619047619,14.0,47,10.376025480014242,34.2,1.0,1.6285714285714288,1.3333333333333333,2.75,0.4643437082217001
2305,1,1,1,1.0,1.0,1,,7,7,7.0,7.0,7,,2.0,2.0,2.0,2.0,2.0,
2306,8,20,2,2.5,2.5,3,0.5345224838248487,116,12,14.5,13.5,19,2.8784916685156974,9.5,1.0,1.1875,1.0,2.0,0.37201190457142247
2307,1,1,1,1.0,1.0,1,,4,4,4.0,4.0,4,,1.0,1.0,1.0,1.0,1.0,
2308,1,1,1,1.0,1.0,1,,8,8,8.0,8.0,8,,2.0,2.0,2.0,2.0,2.0,
2309,347,1524,1,4.39193083573487,4.0,14,2.1881825318949826,9237,6,26.619596541786745,26.0,84,12.535935253068319,712.267390942391,1.0,2.0526437779319626,1.875,8.0,0.9884784151584819
2401,22,177,2,8.045454545454545,8.0,14,3.2583558916857314,1237,14,56.22727272727273,55.0,99,21.33615714536246,44.567032967032965,1.0,2.0257742257742257,2.05,4.0,0.6228748930811684
2402,46,266,1,5.782608695652174,5.0,19,4.4667315591219525,1576,6,34.26086956521739,29.0,92,23.720066313012694,100.44807765334082,1.0,2.183653862029148,2.0,8.0,1.1656639381017706
2403,11,68,1,6.181818181818182,6.0,12,3.970344615223767,470,3,42.72727272727273,55.0,65,23.499323007656663,21.472727272727273,1.0,1.9520661157024792,2.0,3.0,0.6490758680058762
2501,83,354,1,4.265060240963855,4.0,19,2.837399777318447,2095,7,25.240963855421686,21.0,127,16.990377736972746,143.86194740931583,1.0,1.733276474811034,1.6666666666666667,3.5,0.5917180225729097
2502,1,2,2,2.0,2.0,2,,11,11,11.0,11.0,11,,2.0,2.0,2.0,2.0,2.0,
2503,8,35,1,4.375,4.0,12,3.6620642110310255,207,6,25.875,25.5,53,16.513522597296696,16.607142857142858,1.0,2.075892857142857,2.178571428571429,3.0,0.6586599336252853
2504,8,48,2,6.0,3.0,17,5.5549205986353085,332,15,41.5,25.0,93,32.86770016727234,13.887254901960784,1.3333333333333333,1.735906862745098,1.6666666666666667,2.25,0.31656233918107807
2505,40,189,1,4.725,4.0,9,2.3964450166754747,1056,7,26.4,25.5,58,11.639455445892777,71.29126984126984,1.0,1.782281746031746,1.6,6.5,0.8958733594417956
2506,15,45,1,3.0,3.0,5,1.1952286093343936,313,9,20.866666666666667,22.0,34,8.484158908280325,32.233333333333334,1.0,2.148888888888889,1.5,11.0,2.508805656105275
2507,35,149,1,4.257142857142857,4.0,13,2.3682067817959935,1035,9,29.571428571428573,30.0,84,14.24426760714167,103.49273504273505,1.4,2.956935286935287,2.6666666666666665,7.0,1.240392106328523
2508,41,136,1,3.317073170731707,3.0,8,1.8088535649720778,827,6,20.170731707317074,18.0,55,10.582774775606799,86.0702380952381,1.0,2.099274099883856,2.0,4.0,0.7257242296203879
2509,7,18,2,2.5714285714285716,2.0,5,1.1338934190276817,119,9,17.0,14.0,40,10.739335795724674,10.3,1.0,1.4714285714285715,1.0,3.0,0.7454624643228428
2511,9,24,2,2.6666666666666665,2.0,6,1.3228756555322954,158,10,17.555555555555557,14.0,46,10.92143661693725,19.666666666666668,1.5,2.185185185185185,2.0,4.0,0.7333543768024491
2512,31,154,1,4.967741935483871,4.0,15,3.3214843164639705,1031,7,33.25806451612903,33.0,98,22.72438886884234,74.04646464646464,1.2222222222222223,2.388595633756924,2.3333333333333335,4.0,0.7506367483068006
2513,4,12,2,3.0,3.0,4,0.816496580927726,73,14,18.25,18.0,23,4.031128874149275,6.0,1.0,1.5,1.5,2.0,0.5773502691896257
2515,4,10,1,2.5,2.5,4,1.2909944487358056,51,6,12.75,11.5,22,6.701989754294368,4.5,1.0,1.125,1.0,1.5,0.25
2516,3,7,2,2.3333333333333335,2.0,3,0.5773502691896257,49,11,16.333333333333332,19.0,19,4.618802153517007,3.5,1.0,1.1666666666666667,1.0,1.5,0.2886751345948129
2517,62,229,1,3.693548387096774,3.0,10,2.677095990106305,1618,6,26.096774193548388,22.5,77,17.90293471447624,122.95833333333333,1.0,1.9831989247311828,1.4722222222222223,7.0,1.361063754001192
2518,2,6,3,3.0,3.0,3,0.0,49,23,24.5,24.5,26,2.1213203435596424,4.666666666666666,2.0,2.333333333333333,2.333333333333333,2.6666666666666665,0.47140452079103173
2519,4,23,2,5.75,6.0,9,3.304037933599835,143,16,35.75,34.5,58,18.874586088176873,7.888888888888889,1.25,1.9722222222222223,1.9444444444444444,2.75,0.6148873228105182
2520,77,391,1,5.077922077922078,4.0,13,2.7661784096200766,2427,6,31.51948051948052,28.0,71,14.711801912616375,161.67045177045176,1.0,2.0996162567591137,2.0,6.0,0.8478544831220797
2521,9,19,1,2.111111111111111,2.0,3,0.7817359599705717,131,8,14.555555555555555,15.0,25,5.981452814975453,19.5,1.0,2.1666666666666665,1.6666666666666667,5.0,1.452966314513558
2522,12,38,1,3.1666666666666665,3.0,7,1.5859229221975182,247,9,20.583333333333332,18.0,53,11.85870093554888,20.547619047619047,1.0,1.7123015873015872,1.6071428571428572,3.0,0.6330182086620944
2523,106,735,1,6.933962264150943,5.0,21,5.834656505047729,4614,7,43.528301886792455,28.0,126,35.617065879306416,226.06151309131184,1.0,2.1326557838803004,2.0,5.0,0.7740425507577583
2525,6,16,1,2.6666666666666665,2.5,5,1.3662601021279464,83,6,13.833333333333334,13.5,23,6.431692364119002,9.7,1.0,1.6166666666666665,1.4166666666666665,3.0,0.7160850352980278
2526,18,73,1,4.055555555555555,4.0,8,1.8302112453523989,432,11,24.0,20.0,54,13.315183725621619,37.958333333333336,1.0,2.1087962962962963,1.8125,5.75,1.1301298157770863
2529,10,45,2,4.5,4.5,11,2.718251071716682,274,11,27.4,24.5,61,16.049922118191105,23.224242424242426,1.4,2.3224242424242427,2.0454545454545454,4.6,0.9690151222305661
2530,15,53,1,3.533333333333333,3.0,8,2.133630931623591,376,7,25.066666666666666,23.0,47,12.25017006684669,32.49880952380953,1.0,2.1665873015873016,1.8571428571428572,4.0,0.9237512765960595
2602,1,2,2,2.0,2.0,2,,16,16,16.0,16.0,16,,2.5,2.5,2.5,2.5,2.5,
2603,1,6,6,6.0,6.0,6,,37,37,37.0,37.0,37,,1.0,1.0,1.0,1.0,1.0,
2605,1,2,2,2.0,2.0,2,,10,10,10.0,10.0,10,,1.0,1.0,1.0,1.0,1.0,
2610,2,4,2,2.0,2.0,2,0.0,26,13,13.0,13.0,13,0.0,4.0,2.0,2.0,2.0,2.0,0.0
2613,1,2,2,2.0,2.0,2,,18,18,18.0,18.0,18,,2.0,2.0,2.0,2.0,2.0,
2615,1,2,2,2.0,2.0,2,,11,11,11.0,11.0,11,,2.0,2.0,2.0,2.0,2.0,
2616,2,6,1,3.0,3.0,5,2.8284271247461903,39,3,19.5,19.5,36,23.33452377915607,2.0,1.0,1.0,1.0,1.0,0.0
2617,2,2,1,1.0,1.0,1,0.0,12,5,6.0,6.0,7,1.4142135623730951,3.0,1.0,1.5,1.5,2.0,0.7071067811865476
2618,6,33,3,5.5,5.5,9,2.073644135332772,235,20,39.166666666666664,41.5,60,13.644290625263986,11.811111111111112,1.5,1.9685185185185186,2.0555555555555554,2.2,0.2653129218527767
2619,1,1,1,1.0,1.0,1,,8,8,8.0,8.0,8,,3.0,3.0,3.0,3.0,3.0,
2620,4,10,1,2.5,2.5,4,1.2909944487358056,58,10,14.5,12.5,23,5.916079783099617,8.25,1.0,2.0625,2.125,3.0,0.8260094833999587
2621,15,81,1,5.4,4.0,13,3.8692930325097596,554,4,36.93333333333333,25.0,91,31.063222780706603,30.882051282051282,1.0,2.0588034188034188,2.0,3.4,0.598055548630194
2701,8,20,1,2.5,2.0,4,1.0690449676496976,138,4,17.25,15.0,30,9.513148795220223,13.583333333333334,1.0,1.6979166666666667,1.375,3.3333333333333335,0.8750708588088784
2702,1,5,5,5.0,5.0,5,,31,31,31.0,31.0,31,,1.2,1.2,1.2,1.2,1.2,
2703,18,97,2,5.388888888888889,3.5,13,3.8522550903393915,573,10,31.833333333333332,22.5,79,21.839656321363993,29.403496503496505,1.0,1.6335275835275835,1.5,3.3333333333333335,0.7016691584744817
2704,1,1,1,1.0,1.0,1,,4,4,4.0,4.0,4,,1.0,1.0,1.0,1.0,1.0,
2707,17,76,1,4.470588235294118,5.0,7,1.940285000290664,447,7,26.294117647058822,28.0,41,10.384873048588226,33.042857142857144,1.3333333333333333,1.9436974789915968,1.8571428571428572,3.0,0.4608395771990855
2708,5,33,2,6.6,3.0,16,6.2289646009589745,206,13,41.2,24.0,90,33.5067157447578,11.241666666666667,1.375,2.2483333333333335,1.7,3.5,0.9398655341176322
2709,1,2,2,2.0,2.0,2,,11,11,11.0,11.0,11,,1.0,1.0,1.0,1.0,1.0,
2710,1176,5531,1,4.703231292517007,4.0,18,2.6592956548021736,30944,2,26.312925170068027,22.0,113,15.097325211522765,2342.9713031249794,1.0,1.9923225366709008,1.8,11.0,0.992437405535955
2711,26,94,1,3.6153846153846154,3.0,14,2.593482956595984,638,3,24.53846153846154,23.0,87,16.745699792438103,57.32261904761905,1.0,2.204716117216117,2.0,6.0,1.2672951573963462
2712,92,412,1,4.478260869565218,4.0,12,2.201289636342153,2527,7,27.467391304347824,26.0,88,13.234529502097972,172.40079365079364,1.0,1.8739216701173222,1.6666666666666667,7.0,0.8021572787215344
2713,54,219,1,4.055555555555555,3.0,10,2.184133753132424,1382,7,25.59259259259259,20.5,61,13.308414870268713,100.11428571428571,1.0,1.853968253968254,1.9166666666666665,3.0,0.47870159999436235
2714,13,74,2,5.6923076923076925,6.0,10,2.6890089681459286,508,11,39.07692307692308,36.0,72,19.699668095603112,25.46904761904762,1.25,1.959157509157509,1.8,2.8,0.5034610428695625
2715,21,85,2,4.0476190476190474,4.0,10,2.2466906880162756,550,13,26.19047619047619,20.0,52,11.948301333742162,44.141666666666666,1.25,2.101984126984127,2.0,3.25,0.5081140562707297
2801,37,148,2,4.0,4.0,7,1.5275252316519468,964,11,26.054054054054053,24.0,41,8.637598515102917,95.6547619047619,1.25,2.5852638352638353,2.6,5.5,0.9155433297426482
2802,3,16,2,5.333333333333333,6.0,8,3.0550504633038935,101,16,33.666666666666664,38.0,47,15.947831618540915,5.375,1.375,1.7916666666666667,1.5,2.5,0.616610357789531
2803,15,58,1,3.8666666666666667,3.0,13,2.722044049886741,346,6,23.066666666666666,18.0,85,18.648886089548416,23.83076923076923,1.0,1.5887179487179488,1.5,2.6666666666666665,0.5676797583743852
2804,76,326,1,4.2894736842105265,4.0,16,2.544619366290024,2054,6,27.026315789473685,25.5,84,14.66603666908505,170.40010822510823,1.0,2.242106687172477,2.0,7.0,1.2296653450668118
2805,6,16,2,2.6666666666666665,2.5,4,0.816496580927726,98,12,16.333333333333332,13.5,26,5.5377492419453835,9.25,1.0,1.5416666666666667,1.5,2.25,0.6003471218109292
2806,35,158,2,4.514285714285714,4.0,9,1.9307333043268755,1055,16,30.142857142857142,29.0,54,9.707919317700965,88.04761904761905,1.3333333333333333,2.5156462585034016,2.25,4.75,0.8534486091047203
2807,35,177,2,5.057142857142857,4.0,16,3.180296482135858,1137,12,32.48571428571429,30.0,104,18.834217028919383,78.63626373626374,1.2,2.2467503924646786,2.25,3.75,0.610077775730217
2808,16,66,2,4.125,4.0,7,1.8929694486000912,411,11,25.6875,29.0,43,10.92226319648695,30.75,1.5,1.921875,1.7083333333333335,3.5,0.5840531475611742
2809,8,47,2,5.875,6.5,10,2.5319388392523,296,15,37.0,40.0,53,13.480144128097654,19.0,1.8571428571428572,2.375,2.3666666666666667,3.2857142857142856,0.4697161919067973
2810,14,68,2,4.857142857142857,4.0,14,3.460927907082431,380,10,27.142857142857142,19.5,79,19.465382064092626,26.201515151515153,1.25,1.8715367965367966,1.9090909090909092,2.8,0.5098656479311503
2811,77,350,1,4.545454545454546,4.0,12,2.5626130503712443,2102,3,27.2987012987013,24.0,87,16.9372409166939,155.47301587301587,1.0,2.0191300762729334,2.0,5.125,0.8404985586995289
2812,2,6,2,3.0,3.0,4,1.4142135623730951,44,11,22.0,22.0,33,15.556349186104045,3.5,1.5,1.75,1.75,2.0,0.3535533905932738
2814,32,126,2,3.9375,3.5,10,2.0781117359508783,812,11,25.375,23.0,60,12.638267541542744,60.266666666666666,1.0,1.8833333333333333,2.0,3.0,0.5667615353857666
2815,94,479,1,5.095744680851064,4.0,13,2.615376980726772,3233,11,34.3936170212766,29.0,81,16.808995342104478,205.18409645909645,1.0,2.1828095367988984,2.0,7.0,0.7328918863277752
2817,5,18,3,3.6,4.0,4,0.5477225575051662,97,13,19.4,19.0,23,4.09878030638384,8.916666666666666,1.0,1.7833333333333332,1.75,2.5,0.5451809077932042
2818,16,51,1,3.1875,2.5,12,2.5091499224504967,353,9,22.0625,19.5,62,12.24455661372296,33.333333333333336,1.0,2.0833333333333335,1.75,4.666666666666667,1.0483673373746791
2819,2,5,2,2.5,2.5,3,0.7071067811865476,30,12,15.0,15.0,18,4.242640687119285,3.0,1.0,1.5,1.5,2.0,0.7071067811865476
2820,1,1,1,1.0,1.0,1,,5,5,5.0,5.0,5,,2.0,2.0,2.0,2.0,2.0,
2821,22,101,2,4.590909090909091,4.0,10,2.174726932154295,553,9,25.136363636363637,18.5,50,12.848181099897277,31.038095238095238,1.0,1.4108225108225108,1.0625,3.2,0.6530860752611353
2823,16,56,2,3.5,3.0,6,1.0954451150103317,406,17,25.375,24.0,43,7.22841614740048,28.0,1.0,1.75,1.5,3.0,0.6666666666666667
2824,6,24,2,4.0,3.0,10,2.9664793948382653,154,10,25.666666666666668,23.5,47,13.808210118138652,14.833333333333334,1.0,2.4722222222222223,2.083333333333333,5.666666666666667,1.7776909701028427
2825,16,50,1,3.125,3.0,6,1.4083086782851737,394,9,24.625,24.0,42,9.091204540653564,35.416666666666664,1.0,2.2135416666666665,2.125,4.0,0.9052157252607024
2826,6,26,2,4.333333333333333,4.0,8,2.0655911179772892,162,9,27.0,27.5,47,13.221195104830729,10.45,1.0,1.7416666666666665,1.75,2.25,0.49032302277852163
2827,106,464,1,4.377358490566038,4.0,18,2.5050532935636096,3093,3,29.17924528301887,28.5,149,18.057472886426414,214.09516594516595,1.0,2.0197657164638296,2.0,6.0,0.8751742943712272
2828,39,182,1,4.666666666666667,3.0,12,3.140007822093286,1359,6,34.84615384615385,26.0,100,24.873933155158383,95.77272727272727,1.25,2.4557109557109555,2.25,5.0,0.7083697260170211
2829,16,77,2,4.8125,4.0,10,2.5091499224504967,480,17,30.0,27.5,56,12.027745701779143,33.06984126984127,1.25,2.0668650793650793,2.0,4.5,0.7700103725255434
2830,6,25,2,4.166666666666667,4.5,5,1.1690451944500122,166,15,27.666666666666668,29.0,35,7.366591251499344,12.85,1.75,2.1416666666666666,2.1,2.5,0.28002976032319604
2831,7,17,1,2.4285714285714284,2.0,5,1.2724180205607036,147,14,21.0,19.0,32,7.164728420068226,19.166666666666664,1.5,2.7380952380952377,2.5,6.0,1.4933715981492115
2832,43,222,1,5.162790697674419,4.0,10,2.636106730245333,1720,6,40.0,41.0,70,16.498196149593937,103.18055555555556,1.0,2.3995478036175713,2.3333333333333335,5.0,0.7468459526111138
2833,155,642,1,4.141935483870967,4.0,11,2.0368001058364364,4528,7,29.212903225806453,28.0,75,13.577094489002471,342.16507936507935,1.0,2.207516641065028,2.0,6.0,0.7706940892760057
2834,15,48,2,3.2,3.0,4,0.7745966692414834,322,16,21.466666666666665,21.0,32,4.1895561760622035,27.416666666666668,1.0,1.827777777777778,1.6666666666666667,4.0,0.7889783092625376
2835,95,449,1,4.726315789473684,4.0,15,2.7692925022550274,3675,8,38.68421052631579,32.0,149,24.103175017259737,228.0648629148629,1.0,2.4006827675248728,2.3333333333333335,5.4,0.7889376671801452
2836,155,655,1,4.225806451612903,4.0,11,2.040334792672975,4436,6,28.61935483870968,26.0,72,12.417661787002771,294.9475468975469,1.0,1.902887399339012,1.8571428571428572,4.0,0.6434851227531775
2837,40,191,1,4.775,4.0,11,2.3586991199518303,1230,7,30.75,28.5,59,13.287260140874869,87.84181096681097,1.3636363636363635,2.1960452741702743,2.0,3.3333333333333335,0.5522453759082422
2839,28,104,1,3.7142857142857144,3.0,10,2.2584350999152267,712,7,25.428571428571427,21.0,59,14.805976199390948,62.050000000000004,1.0,2.216071428571429,2.0,5.0,0.8219028676961176
2840,17,61,1,3.588235294117647,3.0,14,2.938086612265961,423,5,24.88235294117647,24.0,79,16.900008701703296,51.70238095238095,1.8333333333333333,3.041316526610644,3.0,6.333333333333333,1.1877358165355147
2841,17,67,2,3.9411764705882355,3.0,9,2.276801161588724,517,15,30.41176470588235,23.0,54,12.95694226818876,40.361111111111114,1.5,2.3741830065359477,2.111111111111111,4.0,0.6250090776392332
2842,14,71,2,5.071428571428571,2.5,23,5.553436714383206,503,10,35.92857142857143,21.5,136,33.165005388475095,30.378260869565217,1.4782608695652173,2.1698757763975154,2.2261904761904763,2.7142857142857144,0.3678344560884366
2843,11,45,1,4.090909090909091,3.0,12,3.330301651638946,284,6,25.818181818181817,17.0,78,20.46860123124285,15.375,1.0,1.3977272727272727,1.3333333333333333,2.25,0.4351578721997038
2844,38,179,1,4.7105263157894735,4.0,21,3.187033652048368,1270,7,33.421052631578945,30.0,133,19.17717051945594,101.26388888888889,1.0,2.6648391812865495,2.45,9.0,1.4850806517690789
2846,2,8,4,4.0,4.0,4,0.0,59,25,29.5,29.5,34,6.363961030678928,4.0,1.75,2.0,2.0,2.25,0.3535533905932738
2847,29,162,2,5.586206896551724,4.0,18,3.620548906483166,1010,17,34.827586206896555,32.0,98,19.280021053480727,52.91388888888889,1.2,1.824616858237548,1.75,3.0,0.41142754790743563
2849,14,73,2,5.214285714285714,4.5,11,2.6941124249447643,478,15,34.142857142857146,33.0,71,14.873089497773863,32.201298701298704,1.7142857142857142,2.300092764378479,2.0,4.5,0.7335227579195328
2850,7,36,3,5.142857142857143,5.0,9,2.3401261667248794,220,21,31.428571428571427,28.0,47,9.641181512261916,15.252380952380953,1.2857142857142858,2.1789115646258503,2.3333333333333335,2.8333333333333335,0.5706599138588502
2852,1,6,6,6.0,6.0,6,,40,40,40.0,40.0,40,,1.5,1.5,1.5,1.5,1.5,
2853,13,58,2,4.461538461538462,4.0,13,2.8756270219259608,363,13,27.923076923076923,24.0,75,16.42894568772617,24.992307692307694,1.0,1.9224852071005918,1.6666666666666667,4.0,0.9248827326121428
2901,19,60,1,3.1578947368421053,3.0,7,1.9224740395512596,453,8,23.842105263157894,18.0,45,14.549773415168655,62.976190476190474,1.0,3.3145363408521304,3.2,6.0,1.5173170830356066
2902,36,147,1,4.083333333333333,3.0,10,2.3588738233075786,973,5,27.02777777777778,22.0,70,17.125563366935424,87.43571428571428,1.0,2.4287698412698413,2.238095238095238,5.5,1.0597027862287205
2903,59,257,1,4.3559322033898304,5.0,17,3.0158358586565774,1754,5,29.728813559322035,26.0,100,19.10391773186902,163.1483893557423,1.0,2.7652269382329204,2.5,6.5,1.3163794887076228
2904,9,35,2,3.888888888888889,3.0,10,2.8037673068767868,284,11,31.555555555555557,23.0,71,20.96491778609632,24.5,1.0,2.7222222222222223,2.3333333333333335,6.5,2.0034692133618845
2905,167,560,1,3.3532934131736525,3.0,9,1.7042747258294164,3723,7,22.293413173652695,21.0,60,10.762110789316015,443.0003968253968,1.0,2.652696986978424,2.5,5.666666666666667,0.9213493861360157
2906,14,55,1,3.9285714285714284,3.5,13,3.221664302673523,406,8,29.0,23.5,87,21.813898180888117,41.52472527472528,1.0,2.96605180533752,2.4642857142857144,7.0,1.678341368838904
2907,25,86,1,3.44,3.0,7,1.6093476939431082,586,8,23.44,24.0,40,10.186101642270543,64.72142857142858,1.5,2.588857142857143,2.5,6.666666666666667,1.107792674977219
2908,4,8,1,2.0,2.0,3,0.816496580927726,75,13,18.75,19.5,23,4.645786621588784,21.166666666666668,3.6666666666666665,5.291666666666667,5.25,7.0,1.4930394055974097
2909,44,155,1,3.522727272727273,3.0,10,2.172648542984328,957,3,21.75,19.0,54,12.445462421449873,105.75992063492063,1.0,2.40363455988456,2.1805555555555554,5.0,0.7390129771948563
