,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text
,count,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std
HS06,,,,,,,,,,,,,,,,,,,,,,,,,
392063,2,6,3,3.0,3.0,3,0.0,33,15,16.5,16.5,18,2.1213203435596424,3.0,1.3333333333333333,1.5,1.5,1.6666666666666667,0.23570226039551595,1.6258502006530762,0.8116258978843689,0.8129251003265381,0.8129251003265381,0.8142243027687073,0.0018373497139839144
392069,29,119,1,4.103448275862069,4.0,10,1.9882660713403901,827,8,28.517241379310345,28.0,73,14.075360156912433,52.445238095238096,1.0,1.808456486042693,1.8,3.7142857142857135,0.6459993708654886,23.33479678630829,0.7172790765762329,0.8046481650451134,0.8098810911178589,0.8930268287658691,0.043010088279815395
392071,2,4,2,2.0,2.0,2,0.0,22,10,11.0,11.0,12,1.4142135623730951,2.5,1.0,1.25,1.25,1.5,0.3535533905932738,1.5297335982322693,0.7564064860343933,0.7648667991161346,0.7648667991161346,0.773327112197876,0.01196468950212111
392073,1,7,7,7.0,7.0,7,,48,48,48.0,48.0,48,,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,,0.8345706462860107,0.8345706462860107,0.8345706462860107,0.8345706462860107,0.8345706462860107,
392079,1,4,4,4.0,4.0,4,,30,30,30.0,30.0,30,,1.5,1.5,1.5,1.5,1.5,,0.8768672347068787,0.8768672347068787,0.8768672347068787,0.8768672347068787,0.8768672347068787,
392091,8,30,2,3.75,3.0,9,2.3754698783308417,162,8,20.25,18.0,43,10.938137736509681,13.15,1.0,1.64375,1.5333333333333332,2.5,0.4946489455816917,6.67320990562439,0.7880947589874268,0.8341512382030487,0.8371713161468506,0.9090849161148072,0.038618596634799704
392092,5,16,2,3.2,4.0,4,1.0954451150103321,106,12,21.2,25.0,29,8.526429498916883,7.5,1.0,1.5,1.25,3.0,0.8477912478906585,4.099144995212555,0.7940171957015991,0.8198289990425109,0.8208802938461304,0.8412399291992188,0.01990640024626583
392094,2,4,2,2.0,2.0,2,0.0,21,10,10.5,10.5,11,0.7071067811865476,3.0,1.0,1.5,1.5,2.0,0.7071067811865476,1.6286604404449463,0.7919231653213501,0.8143302202224731,0.8143302202224731,0.8367372751235962,0.031688360934006746
392099,79,326,1,4.1265822784810124,3.0,12,2.311438050593873,2000,8,25.31645569620253,21.0,78,13.914154667006219,135.7170634920635,1.0,1.7179375125577656,1.5,4.5,0.7233440107067571,65.60492181777954,0.751875102519989,0.8304420483263233,0.8319776058197021,0.8945903778076172,0.03399148227157709
392111,20,83,2,4.15,3.5,9,2.158825216591069,522,8,26.1,25.0,57,14.710898215805503,29.20952380952381,1.0,1.4604761904761905,1.4642857142857144,2.4285714285714284,0.4075544241748805,16.385585963726044,0.7583997249603271,0.8192792981863022,0.8178354799747467,0.8869361281394958,0.03548713617892321
392112,25,120,2,4.8,3.0,12,2.972092416687835,673,9,26.92,20.0,63,15.892660779953326,40.37539682539683,1.0,1.615015873015873,1.5,3.5,0.5536179798750068,21.183292746543884,0.7717294692993164,0.8473317098617553,0.8516707420349121,0.8908241987228394,0.029710772380680324
392113,27,101,2,3.740740740740741,3.0,7,1.8727312960279452,630,9,23.333333333333332,18.0,52,11.983963643777656,48.89047619047619,1.0,1.8107583774250442,1.5714285714285714,4.25,0.8007958088206513,22.60650110244751,0.7596954107284546,0.8372778186091671,0.8362562656402588,0.9011335968971252,0.03236996623170574
392114,2,8,4,4.0,4.0,4,0.0,50,24,25.0,25.0,26,1.4142135623730951,3.5,1.75,1.75,1.75,1.75,0.0,1.662007749080658,0.8240845203399658,0.831003874540329,0.831003874540329,0.8379232287406921,0.009785444553016822
392119,53,202,2,3.811320754716981,4.0,7,1.387535221640059,1279,9,24.132075471698112,24.0,44,9.655683332088886,88.58571428571429,1.0,1.6714285714285715,1.3333333333333333,5.0,1.0143893221257998,44.292128801345825,0.760277509689331,0.8357005434216194,0.836520791053772,0.9048064947128296,0.02943266050225686
392190,347,2004,1,5.77521613832853,5.0,20,3.512350981674116,12108,8,34.893371757925074,35.0,102,16.88836644727223,788.2549144697751,1.0,2.27162799559013,1.8571428571428568,14.0,1.58329981163599,283.4397497177124,0.7352643609046936,0.8168292499069522,0.8180941343307495,0.9042788743972778,0.025742986184494897
392210,128,615,1,4.8046875,4.0,23,3.948604046662926,3947,5,30.8359375,22.0,148,25.60597166562802,226.72654229118424,1.0,1.771301111649877,1.6168478260869565,6.0,0.8971967577260291,100.83043789863586,0.7121223211288452,0.7877377960830927,0.7874427139759064,0.959609866142273,0.03751372982704517
392220,65,296,1,4.553846153846154,4.0,12,2.4496860081368674,1682,6,25.876923076923077,22.0,62,13.465822120636206,99.12698412698413,1.0,1.525030525030525,1.3333333333333333,6.0,0.7321057556753494,51.15702474117279,0.7088382840156555,0.7870311498641968,0.7880843877792358,0.9046420454978944,0.0312568285236656
392290,308,1291,1,4.191558441558442,4.0,20,2.373646058061587,7771,5,25.23051948051948,22.0,127,14.365021886545183,552.9148712398712,1.0,1.7951781533762052,1.5549450549450547,7.0,0.870092734862583,234.54249930381775,0.6730820536613464,0.7615016211162914,0.7633121907711029,0.8836511969566345,0.031884655215780114
392310,309,1391,1,4.501618122977346,4.0,16,2.5894699295481547,8609,3,27.86084142394822,25.0,98,16.402111855358164,513.4909271284271,1.0,1.6617829356907026,1.4,7.666666666666667,0.8449500267886585,211.5598487854004,0.5977240204811096,0.684659704807121,0.6805037260055542,0.8607231378555298,0.04298029435699577
392321,85,485,1,5.705882352941177,5.0,20,3.9635948372170238,2747,7,32.31764705882353,25.0,114,23.479074657633156,135.70254876702245,1.0,1.5965005737296758,1.4444444444444444,3.875,0.6021975660781994,61.61720550060272,0.6424938440322876,0.7249083000070908,0.7211045622825623,0.8907376527786255,0.04552324589013552
392329,155,708,1,4.567741935483871,4.0,17,3.0000418932977717,4470,4,28.838709677419356,24.0,106,18.724067389938476,252.49818661730427,1.0,1.6290205588213178,1.5,7.5,0.7829572161605758,113.87597841024399,0.6213804483413696,0.7346837316789935,0.7312422394752502,0.8705114126205444,0.04328392894270991
392330,351,1513,1,4.310541310541311,4.0,18,2.2239931893208906,9667,7,27.54131054131054,27.0,98,13.121318639870113,637.2801837051837,1.0,1.8156130589891275,1.5,5.5,0.9034168055008654,237.59996229410172,0.5686885714530945,0.6769229694988653,0.6804866790771484,0.8566399812698364,0.03756349100592592
392340,11,38,1,3.4545454545454546,3.0,7,1.8635254955935732,241,9,21.90909090909091,18.0,52,13.44956910428394,21.36904761904762,1.0,1.9426406926406927,1.2857142857142858,5.0,1.323205778112639,7.892403721809387,0.6348480582237244,0.717491247437217,0.6960066556930542,0.8635129928588867,0.06981944784811622
392350,287,1475,1,5.139372822299651,5.0,22,3.1246958381252488,9038,3,31.49128919860627,29.0,125,18.71816441591928,529.2788947980124,1.0,1.844177333790984,1.5555555555555556,6.0,0.8807759858673015,203.0987869501114,0.624055802822113,0.7076612785718167,0.7035248279571533,0.8205130100250244,0.037780731420454766
392390,388,1866,1,4.809278350515464,4.0,18,3.2293416573493494,11811,5,30.440721649484537,25.5,107,18.754888189547383,684.5736810575046,1.0,1.7643651573647026,1.5,13.0,0.942643487012778,263.0521583557129,0.574802041053772,0.6779694802982291,0.6767831146717072,0.9563369750976562,0.03990693449159925
392410,556,2506,1,4.5071942446043165,4.0,20,2.3668016290746117,15392,6,27.68345323741007,26.0,149,14.440576450884683,969.3005161505162,1.0,1.7433462520692737,1.6,5.75,0.720735680425336,426.0343353152275,0.6777026057243347,0.7662488045237905,0.7633375823497772,0.9586316347122192,0.03779041533889056
392490,1087,4176,1,3.841766329346826,3.0,14,1.9502995493226363,25918,5,23.84360625574977,21.0,93,12.377555470782571,1769.2936036186036,1.0,1.627685007928798,1.5,7.0,0.7196132382652933,829.3843599557877,0.6640807390213013,0.7630030910356832,0.762568473815918,0.914064347743988,0.039445814982662475
392510,44,139,1,3.159090909090909,3.0,14,2.2715959129086625,856,5,19.454545454545453,16.0,87,13.666211168263143,84.39761904761905,1.0,1.9181277056277055,1.55,4.0,0.9302680947046336,36.1248345375061,0.7784934639930725,0.8210189667615023,0.818261444568634,0.8866442441940308,0.026967759317818064
392520,25,92,2,3.68,2.0,11,2.6095976701399777,534,8,21.36,15.0,56,13.717021056580275,37.68939393939394,1.0,1.5075757575757576,1.5,2.333333333333333,0.45140963786457283,20.163333415985107,0.7692209482192993,0.8065333366394043,0.8019038438796997,0.8545576930046082,0.026500822356964136
392530,27,86,1,3.185185185185185,2.0,11,2.1310350868323455,592,7,21.925925925925927,16.0,83,15.669485107455303,40.4969696969697,1.0,1.4998877665544332,1.3333333333333333,3.5,0.6922259163580408,21.306554198265076,0.7243098020553589,0.7891316369727805,0.7859465479850769,0.9563497304916382,0.04515752590376474
392590,246,1194,1,4.853658536585366,4.0,15,2.6254109161891583,7569,7,30.76829268292683,29.0,100,15.952453932261516,506.0404872904873,1.0,2.057075151587347,1.75,17.0,1.3822817727168615,206.72653806209564,0.778831422328949,0.8403517807402262,0.8410055339336395,0.9062162637710572,0.023170230310779926
392610,353,1213,1,3.4362606232294617,3.0,16,2.039953113336147,7835,4,22.195467422096318,19.0,100,13.169946066608366,599.8956043956044,1.0,1.6994209756249417,1.5,7.0,0.77266901339412,265.6549280285835,0.6646707057952881,0.752563535491738,0.7463555932044983,0.9085254073143004,0.04199759387364129
392620,118,507,1,4.296610169491525,3.0,15,2.8921033721340903,3217,6,27.26271186440678,20.0,96,19.129530563803232,187.99797147297147,1.0,1.5932031480760294,1.5,8.5,0.8986555943904613,92.05627202987671,0.7133175730705261,0.7801378985582772,0.7741641998291016,0.9120171070098876,0.03666883276301425
392630,44,178,2,4.045454545454546,3.0,9,2.14535241810893,1220,8,27.727272727272727,19.5,74,18.337106409103203,73.38253968253969,1.0,1.6677849927849928,1.5,3.5,0.7355938886320952,33.70487320423126,0.693763017654419,0.7660198455507105,0.7638264894485474,0.9133892059326172,0.04855706428570126
392640,151,535,1,3.543046357615894,3.0,19,2.2382585472870002,3418,4,22.635761589403973,20.0,110,13.782831563801205,229.6266499582289,1.0,1.5207062911140987,1.263157894736842,5.333333333333333,0.7530302918104559,122.31388133764267,0.7512797117233276,0.8100257042227992,0.8077180981636047,0.9063954949378968,0.03269409078261137
392690,629,2704,1,4.298887122416534,4.0,18,2.6390650550198465,17506,4,27.83147853736089,23.0,118,17.248933167645795,1196.4410100520395,1.0,1.9021319714658815,1.6666666666666667,15.0,1.0823495351000367,507.04561269283295,0.7172915935516357,0.806113851657922,0.8067193627357483,0.9207388162612916,0.028678731728690975
400110,6,30,2,5.0,5.0,8,2.0,171,10,28.5,29.0,48,13.47219358530748,10.216666666666667,1.0,1.7027777777777777,1.425,3.1666666666666665,0.847769404356493,5.009747624397278,0.788459062576294,0.8349579373995463,0.835536777973175,0.8732866644859314,0.032269006462808975
400121,1,5,5,5.0,5.0,5,,34,34,34.0,34.0,34,,2.0,2.0,2.0,2.0,2.0,,0.8587340712547302,0.8587340712547302,0.8587340712547302,0.8587340712547302,0.8587340712547302,
400122,1,4,4,4.0,4.0,4,,21,21,21.0,21.0,21,,1.25,1.25,1.25,1.25,1.25,,0.8496317863464355,0.8496317863464355,0.8496317863464355,0.8496317863464355,0.8496317863464355,
400129,4,17,2,4.25,3.0,9,3.2015621187164243,100,10,25.0,20.0,50,17.339742404853272,5.055555555555555,1.0,1.2638888888888888,1.25,1.5555555555555556,0.3055555555555556,3.288984179496765,0.7814291715621948,0.8222460448741913,0.8234073519706726,0.8607403039932251,0.04212704051900685
400130,1,2,2,2.0,2.0,2,,18,18,18.0,18.0,18,,2.5,2.5,2.5,2.5,2.5,,0.7853489518165588,0.7853489518165588,0.7853489518165588,0.7853489518165588,0.7853489518165588,
400211,9,53,2,5.888888888888889,7.0,10,3.018461712712472,308,11,34.22222222222222,38.0,75,21.620463557575366,21.828968253968256,1.875,2.425440917107584,2.142857142857143,4.0,0.6809349341836537,7.6523547768592834,0.807640016078949,0.8502616418732537,0.8449821472167969,0.9451471567153932,0.04163667675826506
400219,2,7,2,3.5,3.5,5,2.1213203435596424,39,13,19.5,19.5,26,9.192388155425117,5.0,2.0,2.5,2.5,3.0,0.7071067811865476,1.6094531416893005,0.7965273857116699,0.8047265708446503,0.8047265708446503,0.8129257559776306,0.011595398815468656
400220,1,3,3,3.0,3.0,3,,16,16,16.0,16.0,16,,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,,0.7824288606643677,0.7824288606643677,0.7824288606643677,0.7824288606643677,0.7824288606643677,
400249,7,30,2,4.285714285714286,4.0,7,1.799470821684875,196,13,28.0,27.0,43,9.712534856222309,19.952380952380953,2.2857142857142856,2.8503401360544216,3.0,3.333333333333333,0.3383171320010569,5.707383692264557,0.7626632452011108,0.8153405274663653,0.8143895864486694,0.8801096677780151,0.038566181516846154
400251,1,7,7,7.0,7.0,7,,37,37,37.0,37.0,37,,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.8571428571428568,,0.855274498462677,0.855274498462677,0.855274498462677,0.855274498462677,0.855274498462677,
400259,26,54,2,2.076923076923077,2.0,3,0.2717464881947031,377,12,14.5,14.0,26,2.7892651361962706,111.66666666666667,2.0,4.294871794871795,4.5,4.5,0.5234664210979477,21.029862761497498,0.7982913255691528,0.8088408754422114,0.8053943812847137,0.8721808195114136,0.016023684098973708
400270,1,1,1,1.0,1.0,1,,6,6,6.0,6.0,6,,3.0,3.0,3.0,3.0,3.0,,0.7767947316169739,0.7767947316169739,0.7767947316169739,0.7767947316169739,0.7767947316169739,
400280,2,14,6,7.0,7.0,8,1.4142135623730951,107,53,53.5,53.5,54,0.7071067811865476,3.75,1.75,1.875,1.875,2.0,0.1767766952966369,1.6549471020698547,0.8246740102767944,0.8274735510349274,0.8274735510349274,0.8302730917930603,0.003959148508567853
400291,1,2,2,2.0,2.0,2,,10,10,10.0,10.0,10,,2.0,2.0,2.0,2.0,2.0,,0.7792960405349731,0.7792960405349731,0.7792960405349731,0.7792960405349731,0.7792960405349731,
400299,4,13,1,3.25,2.5,7,2.6299556396765835,93,7,23.25,19.5,47,17.480942003603047,7.928571428571429,1.4285714285714286,1.9821428571428572,2.0,2.5,0.43789462280355995,3.0763097405433655,0.7298340797424316,0.7690774351358414,0.753131777048111,0.8402121067047119,0.04870823048353319
400300,6,17,2,2.8333333333333335,3.0,4,0.752772652709081,123,7,20.5,19.5,37,11.131037687475503,13.666666666666666,1.0,2.2777777777777777,1.4166666666666665,4.5,1.66888740937943,0.0,,,,,
400400,4,10,2,2.5,2.0,4,1.0,66,14,16.5,15.0,22,3.696845502136472,6.0,1.5,1.5,1.5,1.5,0.0,0.0,,,,,
400510,13,80,3,6.153846153846154,7.0,10,1.9935794376846327,524,27,40.30769230769231,38.0,68,9.698664988755029,36.070238095238096,1.625,2.7746336996336995,2.571428571428572,5.0,1.0404588672025286,10.743510067462921,0.7960304021835327,0.8264238513433017,0.8236625790596008,0.8988426923751831,0.02417552101226951
400520,3,11,2,3.6666666666666665,3.0,6,2.0816659994661326,75,11,25.0,25.0,39,14.0,4.833333333333333,1.0,1.611111111111111,1.8333333333333333,2.0,0.5357583756107196,2.472888469696045,0.7739850282669067,0.8242961565653483,0.8418976068496704,0.8570058345794678,0.04422071753466399
400591,24,104,1,4.333333333333333,4.0,12,2.5480882290824245,785,6,32.708333333333336,27.0,100,21.399876404898404,53.175,1.0,2.2156249999999997,1.8285714285714283,7.0,1.4023362797028736,20.0099259018898,0.759030818939209,0.8337469125787417,0.8237318694591522,0.918804407119751,0.04354986868342985
400599,6,24,2,4.0,3.0,10,3.03315017762062,148,12,24.666666666666668,19.0,53,15.214028613968972,8.033333333333333,1.0,1.3388888888888888,1.1666666666666665,2.0,0.42709180208405717,4.998756587505341,0.7780476808547974,0.8331260979175568,0.8432904481887817,0.8655319213867188,0.034723452791673735
400610,3,14,4,4.666666666666667,5.0,5,0.5773502691896257,92,27,30.666666666666668,32.0,33,3.214550253664318,4.3,1.4,1.4333333333333333,1.4,1.5,0.057735026918962644,2.6885820627212524,0.8689223527908325,0.8961940209070841,0.9061285257339478,0.9135311841964722,0.0239062282566788
400690,17,68,1,4.0,3.0,10,2.263846284534354,411,6,24.176470588235293,25.0,37,8.194779543386502,40.05833333333333,1.2,2.3563725490196075,2.0,7.0,1.3523819309850682,14.555765390396118,0.7906349897384644,0.8562214935527128,0.8470628261566162,0.9477286338806152,0.03739516340451175
400700,7,29,2,4.142857142857143,3.0,8,2.410295378065479,160,11,22.857142857142858,20.0,36,10.77695955002417,11.404761904761905,1.0,1.6292517006802723,1.5714285714285714,2.333333333333333,0.5334798450362757,0.0,,,,,
400811,27,210,2,7.777777777777778,6.0,27,5.652319696259045,1176,14,43.55555555555556,39.0,149,26.527682686543667,57.54078144078144,1.0,2.1311400533622753,2.4285714285714284,3.1666666666666665,0.7370721681442188,23.159541964530945,0.79182368516922,0.8577608135011461,0.8559557199478149,0.9073320031166076,0.023059917335807353
400819,25,109,2,4.36,4.0,14,2.942221383014315,692,7,27.68,24.0,91,19.67595825705405,37.89047619047619,1.0,1.5156190476190476,1.25,3.333333333333333,0.675510039379948,21.057698905467987,0.7756361961364746,0.8423079562187195,0.8494629859924316,0.9015296101570128,0.034284554747711395
400821,38,163,2,4.2894736842105265,4.0,9,2.091267490185074,1067,11,28.07894736842105,26.5,54,12.199649040028069,64.2845238095238,1.0,1.6916979949874686,1.5,5.5,0.9469876622293175,32.61388540267944,0.7758791446685791,0.8582601421757748,0.856766015291214,0.9208915829658508,0.03231451952642951
400829,46,174,1,3.782608695652174,3.0,11,2.279503293636682,1166,5,25.347826086956523,20.5,80,14.454860607044333,107.89285714285714,1.0,2.345496894409938,1.6904761904761905,23.0,3.283432733981959,39.20624613761902,0.7886115908622742,0.8523096986438917,0.8572281002998352,0.9383758902549744,0.030942375745673698
400911,160,773,1,4.83125,4.0,19,2.5159163153134445,4433,8,27.70625,26.0,108,13.340059722363558,303.7399046859573,1.0,1.898374404287233,1.75,6.333333333333333,0.7339440719549615,134.28285229206085,0.7617843151092529,0.8392678268253804,0.8427418768405914,0.910340428352356,0.029881416978488298
400912,87,394,1,4.528735632183908,4.0,9,2.2917398714948662,2395,8,27.528735632183906,25.0,62,14.308754094316617,146.97738095238094,1.0,1.6893951833607004,1.5555555555555556,4.0,0.6733448753004102,72.54564183950424,0.7353121638298035,0.8338579521782097,0.837969183921814,0.8944886326789856,0.03293375350780243
400921,80,272,1,3.4,3.0,13,2.426645337690843,2068,8,25.85,24.0,71,11.953602285291941,459.0461843711844,1.0,5.738077304639805,2.5,19.0,5.876741066279025,66.57708543539047,0.7577506899833679,0.8322135679423809,0.8273498117923737,0.8983936309814453,0.028565790267868995
400922,90,349,1,3.8777777777777778,3.0,17,2.302064426600551,2067,8,22.966666666666665,19.0,99,13.486114373639147,180.45847338935573,1.0,2.005094148770619,1.6666666666666667,6.0,0.9379862166762821,74.33781266212463,0.7655428647994995,0.8259756962458292,0.8330223560333252,0.8891931772232056,0.030995113084508318
400931,124,472,1,3.806451612903226,3.0,19,2.7927822749075926,2875,7,23.18548387096774,19.5,98,15.68354061127234,250.39313719905826,1.0,2.0192994935407924,1.6833333333333333,9.0,1.1494450674143042,102.21738976240158,0.7362966537475586,0.8243337884064643,0.824781984090805,0.900865077972412,0.033742616951582254
