,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator
850590,82,384,1,4.682926829268292,4.0,24,4.151091032489175,2538,7,30.951219512195124,24.0,150,27.062297785986175,155.00419337209956,1.0,1.8902950411231654,1.7142857142857142,5.0,0.850309234912179
850610,33,136,1,4.121212121212121,4.0,13,2.5342352860080855,910,6,27.575757575757574,26.0,85,15.82330224508759,76.01483516483516,1.0,2.3034798534798533,2.1666666666666665,5.0,1.050739986213039
850640,6,22,2,3.6666666666666665,3.5,6,1.3662601021279464,125,11,20.833333333333332,21.0,31,7.782458908768273,11.25,1.1666666666666667,1.875,1.6666666666666665,3.0,0.7559945620027818
850650,65,284,1,4.369230769230769,4.0,14,2.559108919436307,1980,6,30.46153846153846,27.0,106,17.739501228787518,132.33809523809524,1.0,2.035970695970696,2.0,5.333333333333333,0.9404911770841914
850680,159,648,1,4.0754716981132075,4.0,12,2.145195307892514,4093,6,25.742138364779873,23.0,74,13.13523324347462,290.81569264069265,1.0,1.8290295134634758,1.6666666666666667,4.666666666666667,0.8038383062365368
850690,11,41,1,3.727272727272727,3.0,13,3.3493554332411213,306,8,27.818181818181817,18.0,96,24.927166633286593,18.256410256410255,1.0,1.6596736596736597,1.3333333333333333,3.5,0.8170874743311537
850710,129,512,1,3.9689922480620154,3.0,14,2.5858327493772557,3375,3,26.162790697674417,22.0,94,15.804860159177707,238.52153124653125,1.0,1.8490041181901649,1.5555555555555556,7.0,0.8926442088982389
850720,136,705,1,5.1838235294117645,5.0,16,2.9694798294509996,4557,7,33.50735294117647,30.5,100,17.74719438380986,277.21746031746034,1.0,2.0383636788048554,1.7,15.0,1.4787991350488991
850730,7,47,3,6.714285714285714,7.0,11,2.9840847683606286,272,17,38.857142857142854,43.0,55,15.910463762658118,11.087481962481963,1.0,1.5839259946402804,1.6666666666666667,2.2857142857142856,0.4411203860437377
850740,1,6,6,6.0,6.0,6,,36,36,36.0,36.0,36,,1.5,1.5,1.5,1.5,1.5,
850750,16,80,2,5.0,4.5,11,2.8982753492378874,519,15,32.4375,30.5,76,16.210978790108058,31.97828282828283,1.0,1.9986426767676768,1.7777777777777777,3.8333333333333335,0.8240944179262337
850760,120,545,1,4.541666666666667,4.0,12,2.4353690498492386,3710,11,30.916666666666668,29.0,73,13.331950208373245,376.73315295815297,1.0,3.139442941317941,2.0,21.0,4.251033849052297
850780,135,602,1,4.45925925925926,4.0,13,2.4850687337350466,4114,6,30.474074074074075,26.0,97,18.780280873724024,263.14107004107007,1.0,1.9491931114153338,1.75,7.5,0.9802522125656308
850790,47,194,1,4.127659574468085,4.0,15,2.5843763125886636,1300,6,27.659574468085108,24.0,81,16.98372186861991,81.0968253968254,1.0,1.7254643701452212,1.5,4.666666666666667,0.7895517824713167
850811,19,86,1,4.526315789473684,4.0,8,2.4351231101124045,530,6,27.894736842105264,26.0,53,12.823133335422028,34.25,1.0,1.8026315789473684,1.5,3.0,0.7484269615773131
850819,21,107,2,5.095238095238095,4.0,12,2.4475449312476756,685,12,32.61904761904762,31.0,75,15.314947569208947,31.176190476190477,1.0,1.4845804988662132,1.3333333333333333,2.8,0.47742377141276504
850860,95,391,2,4.11578947368421,3.0,19,2.600585686466412,2499,10,26.305263157894736,22.0,109,15.513256982891926,142.20060290586608,1.0,1.4968484516406955,1.4545454545454546,4.0,0.5513940766499232
850870,24,131,2,5.458333333333333,4.0,21,4.634269011976142,838,12,34.916666666666664,27.5,145,30.47581602383832,39.0906162464986,1.0,1.6287756769374415,1.5,3.5,0.7154465768383632
850940,387,1351,1,3.490956072351421,3.0,23,2.544280564585911,8836,5,22.83204134366925,18.0,150,16.08285563275333,715.5864030896639,1.0,1.8490604730999067,1.5,12.0,0.9284340573856926
850980,115,418,1,3.634782608695652,3.0,18,2.798277774803289,2754,3,23.94782608695652,19.0,100,17.005078435604695,195.45146103896104,1.0,1.6995779220779221,1.5,4.0,0.6520925664936762
850990,71,299,1,4.211267605633803,4.0,8,1.7147718961820007,1864,7,26.253521126760564,26.0,62,9.634340825341038,130.23809523809524,1.0,1.8343393695506371,1.3333333333333333,27.0,3.102347973939186
851010,31,100,1,3.225806451612903,3.0,7,1.6474157018262439,656,5,21.161290322580644,18.0,49,11.437064816328673,53.416666666666664,1.0,1.7231182795698925,1.5,3.0,0.5147577175388732
851020,56,170,1,3.0357142857142856,3.0,8,1.5251144304523596,1113,7,19.875,19.5,54,9.77764147058342,94.18214285714285,1.0,1.6818239795918366,1.5,4.0,0.6115122248555421
851030,14,38,1,2.7142857142857144,2.0,5,1.2043875831929896,255,7,18.214285714285715,17.0,30,8.135190144140374,25.55,1.0,1.825,1.9,3.0,0.47424028314120065
851090,12,39,2,3.25,2.5,6,1.7122552910761237,238,11,19.833333333333332,13.0,46,13.894625078087069,17.666666666666668,1.0,1.4722222222222223,1.5,2.1666666666666665,0.30011221245950664
851110,161,628,1,3.900621118012422,4.0,12,1.7255613903310543,3926,8,24.385093167701864,21.0,65,11.652822679398994,308.5063492063492,1.0,1.9161885043872622,1.6666666666666667,5.666666666666667,0.9763571337910011
851120,50,140,1,2.8,2.0,9,1.6536909861128892,938,5,18.76,16.0,66,11.932736655169787,96.26349206349207,1.0,1.9252698412698412,1.6904761904761905,5.0,0.8137018203583432
851130,62,206,1,3.3225806451612905,3.0,11,2.1559995859696306,1334,6,21.516129032258064,19.0,67,12.596827515628194,102.10952380952381,1.0,1.6469278033794164,1.5,6.5,0.8317777336735707
851140,341,1326,1,3.8885630498533725,3.0,24,2.5121852427333344,8722,7,25.577712609970675,21.0,150,16.447169487915634,663.5929792429793,1.0,1.9460204669882089,1.6666666666666667,14.0,1.182254167900721
851150,109,404,1,3.706422018348624,3.0,11,1.949846870975114,2887,11,26.486238532110093,23.0,80,12.637843433366285,252.30205627705627,1.0,2.3146977640096904,2.0,14.0,1.5746047728780044
851180,136,675,1,4.963235294117647,4.0,29,3.8266281225997156,4364,8,32.088235294117645,27.0,147,21.60194455864094,297.7334969174806,1.0,2.189216889099122,1.8,8.0,1.2394520359088095
851190,153,579,1,3.784313725490196,3.0,14,2.3422357079199148,3980,5,26.013071895424837,20.0,100,17.378899383759883,299.3387445887446,1.0,1.9564623829329713,1.75,6.333333333333333,0.9092233333206782
851210,18,68,1,3.7777777777777777,3.0,8,1.8647048514460771,449,9,24.944444444444443,24.0,44,10.913953412259342,26.04285714285714,1.0,1.4468253968253968,1.3333333333333333,3.0,0.5376135024140091
851220,926,3544,1,3.8272138228941683,3.0,21,2.0011764679437856,21170,4,22.861771058315334,20.0,123,12.093791424616334,1511.3224139895192,1.0,1.6320976392975368,1.3693181818181817,13.0,0.8698969440859748
851230,139,481,1,3.460431654676259,3.0,16,1.9120752329294017,2856,4,20.546762589928058,18.0,100,12.767839478567797,212.74781746031746,1.0,1.5305598378440106,1.25,7.5,0.887459932850003
851240,164,611,1,3.725609756097561,3.0,13,1.9355448798063877,3819,3,23.286585365853657,21.5,82,12.171960760680228,348.6840048840049,1.0,2.1261219810000296,1.75,8.0,1.1864125368230733
851290,143,518,1,3.6223776223776225,3.0,11,1.7474496337789844,3217,5,22.496503496503497,20.0,67,10.92991380832356,290.70930735930733,1.0,2.0329322192958554,1.6666666666666667,5.5,1.1001437215307162
851310,183,761,1,4.158469945355192,4.0,16,2.5873788887987867,4932,5,26.950819672131146,25.0,100,16.128358305547973,322.93800505050507,1.0,1.7646885521885523,1.6666666666666667,5.5,0.7217764853959795
851390,14,52,2,3.7142857142857144,3.0,9,2.054210364052382,315,11,22.5,19.0,54,11.888908858518255,18.287301587301588,1.0,1.306235827664399,1.0555555555555556,2.5,0.5277630298179848
851410,29,153,2,5.275862068965517,5.0,12,2.4186264065748726,1027,14,35.41379310344828,31.0,83,16.310639037536447,44.086652236652235,1.0,1.5202293874707666,1.4,2.75,0.4852112190117583
851420,6,21,1,3.5,3.0,8,2.7386127875258306,169,7,28.166666666666668,27.0,52,19.994165815724013,9.475,1.0,1.5791666666666666,1.3625,3.0,0.7649210198881101
851430,37,180,2,4.864864864864865,3.0,16,3.5131669960795118,1192,11,32.21621621621622,26.0,98,20.044582442278145,59.77121212121212,1.0,1.6154381654381655,1.4,3.6666666666666665,0.719246787949055
851440,14,80,2,5.714285714285714,4.5,11,3.891382420536067,580,13,41.42857142857143,41.0,80,25.767344526668712,25.632575757575758,1.0,1.8308982683982684,1.8636363636363638,3.125,0.6648424248105335
851490,41,249,2,6.073170731707317,5.0,16,3.803881201499588,1600,12,39.02439024390244,33.0,100,24.093036135860963,74.49637445887446,1.0,1.816984742899377,1.7142857142857142,4.0,0.6763640813240994
851511,71,266,2,3.7464788732394365,3.0,9,1.6188029956832297,1735,10,24.43661971830986,23.0,73,11.320944425982184,117.56904761904762,1.0,1.6559020791415158,1.5,4.0,0.5260816304997658
851519,40,198,2,4.95,4.0,14,3.0462250703923996,1140,10,28.5,24.0,76,16.372271743752673,57.66814574314574,1.0,1.4417036435786437,1.3541666666666665,2.2,0.363194796911522
851521,51,271,2,5.313725490196078,5.0,18,2.493914161140526,1844,12,36.15686274509804,36.0,91,14.312753123029273,94.40119047619048,1.0,1.8510037348272643,1.75,5.666666666666667,0.7657543511694714
851529,62,294,1,4.741935483870968,4.0,14,2.346504088722708,2000,6,32.25806451612903,28.5,83,14.602869113856537,100.97857142857143,1.0,1.6286866359447005,1.5277777777777777,3.0,0.4678341991946494
851531,19,83,2,4.368421052631579,4.0,11,2.033347713495311,552,15,29.05263157894737,28.0,68,12.267724973416701,32.88268398268398,1.0,1.7306675780359988,1.4,4.0,0.7543991672789799
851539,88,438,2,4.9772727272727275,4.0,23,3.36983669827497,2882,10,32.75,28.5,142,20.03459651381241,149.46937844763931,1.0,1.6985156641777195,1.5,5.0,0.6490796492402896
851580,107,529,1,4.94392523364486,4.0,24,3.4225439498561405,3445,7,32.19626168224299,27.0,147,21.40421367982554,174.42340714840714,1.0,1.6301253004524032,1.5,3.3333333333333335,0.5487148490960017
851590,139,643,1,4.625899280575539,4.0,17,2.8444540019997224,4119,8,29.633093525179856,25.0,95,17.775224528185902,248.57695425489544,1.0,1.7883234119057225,1.5,17.0,1.4984409821270446
851610,200,804,1,4.02,3.0,12,1.8967308558935012,5057,6,25.285,22.0,69,11.69090076957375,360.35833333333335,1.0,1.8017916666666667,1.6666666666666667,8.0,0.696900323595912
851621,3,8,1,2.6666666666666665,2.0,5,2.0816659994661326,57,7,19.0,13.0,37,15.874507866387544,6.4,1.0,2.1333333333333333,2.4,3.0,1.0263202878893767
851629,95,329,1,3.463157894736842,3.0,19,2.3511451547349895,2166,6,22.8,20.0,144,16.580301052113718,166.36754385964912,1.0,1.7512373037857802,1.5,4.5,0.7891147258964661
851631,75,253,1,3.3733333333333335,3.0,10,1.6666306302410434,1579,5,21.053333333333335,18.0,64,11.73685962572075,129.4452380952381,1.0,1.7259365079365079,1.5,3.0,0.5630422213952395
851632,51,162,1,3.176470588235294,3.0,8,1.4381360485425736,1028,6,20.15686274509804,18.0,39,8.365100236146864,77.0,1.0,1.5098039215686274,1.5,3.25,0.48693116637191514
851633,22,74,2,3.3636363636363638,3.0,6,1.328997278489977,430,8,19.545454545454547,19.0,33,8.38778745289712,34.36666666666667,1.0,1.5621212121212122,1.5,2.2,0.3506676103773672
851640,127,394,1,3.1023622047244093,3.0,9,1.4465868184530388,2440,6,19.212598425196852,17.0,60,9.323659886052855,195.61944444444444,1.0,1.540310586176728,1.3333333333333333,6.0,0.6878676102090555
851650,131,421,1,3.213740458015267,3.0,8,1.4304793902625592,2917,5,22.267175572519083,20.0,64,9.975989966283981,220.075,1.0,1.6799618320610685,1.5,4.0,0.6518250009514329
851660,574,2008,1,3.4982578397212545,3.0,19,2.044657729751356,12852,4,22.390243902439025,20.0,132,13.641673739633006,1011.9522275969645,1.0,1.7629829749076036,1.5,13.5,1.0675039408787803
851671,102,367,1,3.5980392156862746,3.0,11,1.9562532582281085,2429,6,23.813725490196077,20.0,75,13.5688419959854,163.316341991342,1.0,1.6011406077582548,1.4,4.0,0.6612168821402381
851672,56,177,1,3.1607142857142856,3.0,8,1.6155695389134246,1143,7,20.410714285714285,18.0,44,9.28689552926211,95.2452380952381,1.0,1.7008078231292516,1.5,6.0,0.6948006506121424
851679,226,884,1,3.911504424778761,3.0,17,2.431487965556688,6021,3,26.641592920353983,22.0,125,16.77775895861988,428.7672077922078,1.0,1.8972000344787956,1.6666666666666667,7.0,0.8905955351740746
851680,141,683,1,4.843971631205674,4.0,16,3.0125539424767678,4693,11,33.283687943262414,30.0,88,16.97995719376009,320.48849206349206,1.0,2.2729680288190925,2.0,11.0,1.2096738719291655
851690,139,639,1,4.597122302158273,4.0,18,2.394799390891636,3918,7,28.18705035971223,26.0,115,14.413443978575438,238.20108225108225,1.0,1.7136768507272104,1.5,5.0,0.7956736053606271
851711,23,100,1,4.3478260869565215,3.0,21,3.9612749973642427,646,8,28.08695652173913,24.0,150,28.09871081397,40.09047619047619,1.0,1.743064182194617,1.5,4.0,0.7699892085503551
851712,774,3560,1,4.5994832041343665,4.0,21,2.5518782351210296,22815,4,29.476744186046513,26.0,131,16.88845841627736,1660.9151872637167,1.0,2.1458852548626832,1.6458333333333335,23.0,1.9348806424443883
851718,94,418,1,4.446808510638298,4.0,16,2.499965682674554,2980,5,31.70212765957447,27.0,93,17.809523722136266,193.7331349206349,1.0,2.060990797028031,1.775,9.0,1.2391762361504688
851761,37,214,1,5.783783783783784,4.0,14,3.9939894781974523,1325,10,35.810810810810814,31.0,77,21.95682358862734,87.92449772449773,1.0,2.376337776337776,2.0,20.0,3.0635738594076525
851762,980,5726,1,5.8428571428571425,5.0,28,3.9166233815587166,37652,3,38.42040816326531,34.0,150,24.6492202114886,2358.3130564418207,1.0,2.4064418943283883,2.0,18.0,1.7250760626586992
851769,230,1028,1,4.469565217391304,4.0,25,3.1102640029774333,6792,3,29.530434782608694,24.0,145,20.113356373654593,463.62681912858386,1.0,2.01576877881993,1.6904761904761905,17.0,1.4270539563275801
851770,1242,8680,1,6.988727858293076,6.0,25,4.077990905180708,64804,3,52.17713365539453,46.0,150,30.464587314691826,3719.079593725063,1.0,2.9944280142713873,2.5,22.0,2.2981900200511536
851810,154,602,1,3.909090909090909,3.0,17,2.7137115802349236,4273,3,27.746753246753247,23.0,136,18.66371184187359,279.0095238095238,1.0,1.8117501546072974,1.5,26.0,2.114250912157592
851821,85,337,1,3.9647058823529413,3.0,12,2.3626410707366556,2161,7,25.423529411764704,22.0,70,13.741990282297813,143.38975468975468,1.0,1.6869382904677022,1.4,4.4,0.8017830854037078
851822,125,489,1,3.912,3.0,17,2.4887359143976893,3210,6,25.68,23.0,107,15.82902601287044,234.06759188523895,1.0,1.8725407350819117,1.75,5.0,0.8328468354529703
851829,344,1219,1,3.5436046511627906,3.0,17,2.25576419419304,7894,3,22.947674418604652,19.0,112,14.944509423960433,559.4048884122413,1.0,1.626177001198376,1.5,5.333333333333333,0.6659056895085896
851830,329,1482,1,4.504559270516717,4.0,28,3.0143170368191194,9852,6,29.945288753799392,26.0,150,19.27188455078869,633.5103008103008,1.0,1.9255632243474188,1.8,9.0,0.761591742564062
851840,94,412,1,4.382978723404255,4.0,20,2.9985888544150243,2972,7,31.617021276595743,25.5,150,23.316940347327574,168.29285714285714,1.0,1.7903495440729484,1.6666666666666667,5.2,0.8130573672645545
851850,70,250,1,3.5714285714285716,3.0,11,1.9528606187522173,1699,7,24.271428571428572,21.5,69,12.504980374294501,121.13354978354978,1.0,1.7304792826221398,1.3666666666666667,5.0,0.8643235500719427
851890,135,520,1,3.8518518518518516,3.0,21,3.288420476706055,3404,7,25.214814814814815,17.0,127,21.357785530432643,194.37212885154062,1.0,1.439793547048449,1.1666666666666667,4.0,0.626084531770634
851920,3,6,1,2.0,2.0,3,1.0,37,5,12.333333333333334,14.0,18,6.658328118479393,3.333333333333333,1.0,1.111111111111111,1.0,1.3333333333333333,0.1924500897298752
851930,7,19,1,2.7142857142857144,3.0,5,1.4960264830861913,133,6,19.0,17.0,32,9.695359714832659,9.766666666666666,1.0,1.3952380952380952,1.3333333333333333,2.0,0.3508870090523346
851939,4,16,2,4.0,4.5,5,1.4142135623730951,106,12,26.5,26.5,41,12.179217270963408,4.6,1.0,1.15,1.0,1.6,0.30000000000000004
851950,1,4,4,4.0,4.0,4,,28,28,28.0,28.0,28,,2.5,2.5,2.5,2.5,2.5,
851981,23,79,1,3.4347826086956523,3.0,14,2.5906490404130174,497,8,21.608695652173914,17.0,86,16.222148524988864,31.642857142857142,1.0,1.375776397515528,1.25,2.3333333333333335,0.4263383695691602
851989,70,238,1,3.4,3.0,12,2.0101193273397797,1487,4,21.242857142857144,18.5,73,12.416020172978856,111.74231601731601,1.0,1.5963188002473716,1.2916666666666665,6.5,0.9183572811969375
852110,4,13,1,3.25,3.5,5,1.707825127659933,79,9,19.75,21.0,28,9.742518497116988,7.316666666666666,1.25,1.8291666666666666,1.5333333333333332,3.0,0.7993486932079975
852190,158,609,1,3.8544303797468356,3.0,15,2.523333023220986,3812,6,24.126582278481013,20.0,81,16.194570992960983,290.3272005772006,1.0,1.837513927703801,1.5,14.0,1.423830339036571
852210,2,4,2,2.0,2.0,2,0.0,26,10,13.0,13.0,16,4.242640687119285,2.0,1.0,1.0,1.0,1.0,0.0
852290,21,83,1,3.9523809523809526,3.0,7,2.0118695404073907,492,7,23.428571428571427,17.0,47,12.355449925322139,29.67142857142857,1.0,1.4129251700680272,1.3333333333333333,2.5,0.4596388774192676
852321,32,98,1,3.0625,3.0,7,1.522678031330581,585,6,18.28125,15.0,52,10.458009355389741,56.95,1.0,1.7796875,1.5,6.0,1.1335921144703007
852329,36,171,2,4.75,5.0,9,1.574347937582868,944,9,26.22222222222222,24.5,60,9.86512214423293,53.83174603174603,1.0,1.495326278659612,1.2,2.857142857142857,0.5997746033635718
852341,16,44,1,2.75,2.0,8,1.6124515496597096,308,8,19.25,17.0,45,11.823705003085964,44.125,1.0,2.7578125,1.5625,10.0,2.63163705695467
852349,98,391,1,3.989795918367347,4.0,15,2.258979324116822,2498,2,25.489795918367346,22.5,100,16.33113836725084,166.6116883116883,1.0,1.7001192684866153,1.5,5.0,0.7503558112759778
852351,228,1021,1,4.478070175438597,4.0,16,2.6272800887338295,5984,4,26.24561403508772,23.0,108,16.05939493569404,423.7040417915418,1.0,1.8583510604892184,1.5,20.0,1.614881942130826
852352,303,1352,1,4.462046204620462,3.0,15,2.8756303837277706,7894,4,26.05280528052805,21.0,110,17.015687650233343,504.6075591075591,1.0,1.6653714822031653,1.5,5.0,0.6548682624902686
852359,54,250,2,4.62962962962963,3.5,20,3.2172664847386363,1440,7,26.666666666666668,24.0,106,18.431924724689058,86.19285714285714,1.0,1.5961640211640211,1.3333333333333333,4.333333333333333,0.8138341416213732
852380,155,812,1,5.2387096774193544,4.0,18,3.4605079406603396,5576,3,35.9741935483871,29.0,135,25.88133469407463,300.55868265721205,1.0,1.9390882752078196,1.5,21.0,2.107309868364751
852550,59,281,1,4.762711864406779,4.0,29,4.116153975919451,1883,7,31.915254237288135,28.0,150,21.99317146030842,119.76633079564114,1.0,2.0299378100956127,1.5,11.0,1.855022821138263
852560,65,344,1,5.292307692307692,4.0,21,3.732136942000676,2238,4,34.43076923076923,30.0,150,24.19708739624541,117.21569264069264,1.0,1.8033183483183484,1.6666666666666667,4.25,0.73640270028221
852580,376,1767,1,4.699468085106383,4.0,22,3.3045584248093913,11312,3,30.085106382978722,23.0,139,21.140878354237145,682.4109967131252,1.0,1.8149228635987373,1.5,15.0,1.1919611477822816
852610,20,54,1,2.7,3.0,5,0.8645047258706176,362,7,18.1,18.0,37,7.765646345146986,32.21666666666667,1.0,1.6108333333333333,1.5833333333333335,4.0,0.7317421932804618
852691,151,635,1,4.2052980132450335,3.0,14,2.585389411790035,4028,3,26.67549668874172,21.0,107,16.913327947262648,288.8874098124098,1.0,1.91316165438682,1.5,8.333333333333334,1.1542476815001388
852692,75,278,1,3.7066666666666666,3.0,10,1.7302814435443366,1768,7,23.573333333333334,22.0,59,10.236623880385,101.68571428571428,1.0,1.3558095238095238,1.0,3.6666666666666665,0.5124607124435243
852712,9,27,2,3.0,3.0,5,0.9999999999999999,189,8,21.0,18.0,35,9.886859966642595,16.7,1.0,1.8555555555555554,1.5,3.3333333333333335,0.8899126049474997
852713,22,85,1,3.8636363636363638,3.5,6,1.8072724659646,548,7,24.90909090909091,23.5,39,11.139415607947306,36.766666666666666,1.0,1.6712121212121211,1.5833333333333335,3.0,0.6238891041183634
852719,61,228,1,3.737704918032787,3.0,18,2.4214433667013724,1425,5,23.360655737704917,20.0,100,14.334146628343158,94.52936507936508,1.0,1.5496617226125422,1.5,4.5,0.6988516757012132
852721,34,118,1,3.4705882352941178,3.0,11,2.232477820550819,762,5,22.41176470588235,18.5,61,15.081832633314914,50.59271284271284,1.0,1.4880209659621424,1.4365079365079365,4.0,0.6113671860815849
852729,44,147,1,3.340909090909091,3.0,8,1.4776345304224685,867,3,19.704545454545453,17.5,80,12.805484917590201,60.916666666666664,1.0,1.384469696969697,1.0,4.0,0.6088484909246463
852791,24,108,2,4.5,4.5,7,1.8415494421345537,699,11,29.125,27.0,54,11.577010577564636,40.9,1.0,1.7041666666666666,1.65,4.0,0.7559215282010372
852792,1,2,2,2.0,2.0,2,,18,18,18.0,18.0,18,,1.0,1.0,1.0,1.0,1.0,
852799,44,167,1,3.7954545454545454,3.0,12,2.0973909091518474,1138,6,25.863636363636363,20.5,87,15.311632466687737,68.86904761904762,1.0,1.5652056277056277,1.5,2.5,0.5124292854490744
852842,9,33,2,3.6666666666666665,3.0,7,1.9364916731037083,230,15,25.555555555555557,21.0,57,14.816469814965297,11.857142857142858,1.0,1.3174603174603174,1.2857142857142858,1.6666666666666667,0.3229680944345366
852849,9,32,2,3.5555555555555554,3.0,7,1.6666666666666667,212,13,23.555555555555557,22.0,39,10.489412651706376,14.678571428571429,1.0,1.630952380952381,1.6666666666666667,2.5,0.4960872984765389
852852,190,954,1,5.021052631578947,4.0,16,2.800147189511571,5843,6,30.75263157894737,26.5,109,18.041893295135953,413.64834054834057,1.0,2.1770965292017923,1.9375,6.333333333333333,1.111155366540632
852859,143,657,1,4.594405594405594,4.0,17,2.878374351045606,4173,6,29.181818181818183,23.0,134,19.540725390415034,247.52078477078476,1.0,1.7309145788166767,1.5,7.9,0.9439240099592354
852862,18,80,1,4.444444444444445,3.0,22,4.853406592853679,571,9,31.72222222222222,21.0,149,33.632626938305634,41.084848484848486,1.0,2.2824915824915823,2.0,4.5,0.8576337386190134
852869,50,188,1,3.76,3.0,15,2.8034963593225326,1348,8,26.96,21.5,100,19.858643314328255,93.72979797979798,1.0,1.8745959595959596,1.5277777777777777,4.7,0.8401123992607521
852871,40,189,2,4.725,4.0,13,2.124189136395224,1290,11,32.25,28.5,100,17.878148817151207,75.03507326007326,1.0,1.8758768315018315,1.7321428571428572,4.0,0.8027266442131561
852872,621,2255,1,3.631239935587762,3.0,13,1.701305924040932,12190,2,19.62962962962963,18.0,91,10.691631850975705,1000.9310828060828,1.0,1.6118052863221946,1.3333333333333333,7.0,0.8215245896827118
852873,21,116,2,5.523809523809524,4.0,16,3.9066487891676114,726,11,34.57142857142857,24.0,94,23.654960216773624,34.36170634920635,1.0,1.6362717309145882,1.5,3.6666666666666665,0.6735139655125147
852910,162,742,1,4.580246913580247,4.0,23,3.0619451355615723,4648,3,28.691358024691358,24.0,118,17.624899083669426,300.4386222473179,1.0,1.854559396588382,1.6458333333333335,9.0,1.0647549296120964
852990,298,1194,1,4.006711409395973,3.0,31,3.0229128243088765,7287,4,24.453020134228186,20.0,150,16.916694509792404,481.312142024642,1.0,1.615141416190074,1.3452380952380953,6.0,0.8014302937223424
853010,9,51,2,5.666666666666667,5.0,10,2.5495097567963922,361,14,40.111111111111114,38.0,68,18.367392605133457,18.339285714285715,1.0,2.037698412698413,1.875,4.285714285714286,1.0359992082093648
853080,67,308,1,4.597014925373134,4.0,14,2.83943923984007,2172,9,32.417910447761194,28.0,103,20.07195333591456,121.32106782106783,1.0,1.8107622062845945,1.2,26.0,3.0574548965996797
853090,23,87,1,3.782608695652174,4.0,10,2.043982781886438,561,11,24.391304347826086,19.0,81,14.874441564566634,47.95238095238095,1.0,2.084886128364389,1.3333333333333333,13.0,2.523295770699797
853110,274,1678,1,6.124087591240876,4.0,22,5.174529414252695,11339,7,41.38321167883212,29.0,150,35.76381429728321,504.97567676131916,1.0,1.8429769224865662,1.5,15.0,1.379307407985935
853120,69,309,1,4.478260869565218,4.0,18,3.1790152732279973,1945,9,28.18840579710145,22.0,113,20.14015258012099,110.85732323232324,1.0,1.6066278729322208,1.4166666666666667,4.0,0.6885178812090953
853180,196,893,1,4.5561224489795915,4.0,26,3.0452844194238677,5851,3,29.852040816326532,25.0,150,20.75086765979251,335.3716672216672,1.0,1.7110799348044246,1.4,6.0,0.8776528629853363
853190,114,547,1,4.798245614035087,4.0,16,2.7009661482199565,3620,6,31.75438596491228,27.0,102,19.06466007509487,209.35862193362195,1.0,1.8364791397686135,1.6,6.0,0.9683248024904265
853210,36,145,1,4.027777777777778,3.5,8,2.2988955250120946,1010,9,28.055555555555557,27.0,55,13.572965660657836,97.29880952380952,1.0,2.702744708994709,2.416666666666667,7.0,1.2597537442808848
853222,12,70,2,5.833333333333333,4.5,14,3.9273709303097952,418,15,34.833333333333336,31.0,74,17.6214401090022,26.57912087912088,1.25,2.21492673992674,2.0357142857142856,3.3333333333333335,0.5846011416879806
853224,2,2,1,1.0,1.0,1,0.0,20,10,10.0,10.0,10,0.0,7.0,3.0,3.5,3.5,4.0,0.7071067811865476
853225,4,23,2,5.75,6.5,8,2.6299556396765835,120,14,30.0,31.5,43,11.972189997378647,7.964285714285714,1.7142857142857142,1.9910714285714286,1.875,2.5,0.36231375698888574
853229,57,216,2,3.789473684210526,3.0,10,1.8100596093702788,1486,9,26.07017543859649,22.0,90,14.55391411408286,145.7547619047619,1.1428571428571428,2.5571010860484544,2.3333333333333335,7.5,1.0845560576785975
853230,7,40,1,5.714285714285714,5.0,11,3.4016802570830453,298,15,42.57142857142857,32.0,87,26.4503128075841,22.653535353535354,2.2,3.236219336219336,2.7777777777777777,5.0,1.117648419152892
853290,10,38,1,3.8,2.5,8,2.485513584307633,277,7,27.7,19.5,72,19.322123186763,19.99047619047619,1.0,1.999047619047619,2.0,3.0,0.7574499393905789
853310,8,40,1,5.0,3.5,16,4.840306956027833,279,16,34.875,22.5,101,28.42251371209601,23.332142857142856,1.5,2.916517857142857,2.55,6.0,1.472412660692425
853321,20,69,1,3.45,3.0,10,2.5230516193063135,534,5,26.7,24.5,80,18.6944967978899,36.483333333333334,1.0,1.8241666666666667,1.6666666666666667,3.0,0.7060613718500067
853329,41,174,1,4.2439024390243905,3.0,14,3.104677823904423,1260,8,30.73170731707317,22.0,98,24.55201049837254,81.2288961038961,1.0,1.981192587899905,2.0,3.5,0.5202544973266884
853331,4,16,2,4.0,3.5,7,2.160246899469287,111,17,27.75,27.0,40,10.626225419530053,9.761904761904763,1.0,2.4404761904761907,2.380952380952381,4.0,1.2272879970342738
